instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windspeed_boxcox,weathersit_adjusted,weathersit_logit,hour,day_of_week,month_name,season_name,weather_category,temp_category,humidity_category,windspeed_category,user_type,rentals_per_user,day_type,is_weekend,comfort_index,peak_hour
534,2012-06-17,2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.14491400000000002,2634,4344,6978,-1.3278811630036533,0.99999,11.51291546492478,0,Sunday,June,Summer,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,0,0.2829453333333333,0
535,2012-06-18,2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.17475600000000002,653,4446,5099,-1.2406441509043236,0.99999,11.51291546492478,0,Monday,June,Summer,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.20521999999999999,0
536,2012-06-19,2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.14802700000000002,968,5857,6825,-1.3183173525924214,0.99999,11.51291546492478,0,Tuesday,June,Summer,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.2834353333333333,0
537,2012-06-20,2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.11382199999999999,872,5339,6211,-1.4308184709052099,0.99999,11.51291546492478,0,Wednesday,June,Summer,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.358865,0
538,2012-06-21,3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.118797,778,5127,5905,-1.4133290300377082,0.99999,11.51291546492478,0,Thursday,June,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.37303966666666666,0
539,2012-06-22,3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.18285200000000001,964,4859,5823,-1.2185063873093032,0.99999,11.51291546492478,0,Friday,June,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,1,0.3402993333333333,0
540,2012-06-23,3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179731,2657,4801,7458,-1.2269712859733324,0.99999,11.51291546492478,0,Saturday,June,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,1,0.33911766666666665,0
541,2012-06-24,3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145535,2551,4340,6891,-1.3259638012712367,0.99999,11.51291546492478,0,Sunday,June,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,0,0.37287700000000007,0
542,2012-06-25,3,1,6,0,1,1,1,0.715833,0.654042,0.504167,0.300393,1139,5640,6779,-0.9464404835745945,0.99999,11.51291546492478,0,Monday,June,Fall,Clear,Hot,Medium,Windy,Registered,1.0,Working Day,0,0.30375766666666665,0
543,2012-06-26,3,1,6,0,2,1,1,0.630833,0.594704,0.373333,0.347652,1077,6365,7442,-0.8550695876330349,0.99999,11.51291546492478,0,Tuesday,June,Fall,Clear,Hot,Medium,Windy,Registered,1.0,Working Day,0,0.30328266666666664,0
544,2012-06-27,3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271785,1077,6258,7335,-1.0058993160383372,0.99999,11.51291546492478,0,Wednesday,June,Fall,Clear,Hot,Medium,Windy,Registered,1.0,Working Day,0,0.3552383333333333,0
545,2012-06-28,3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17166,921,5958,6879,-1.2492680533381744,0.99999,11.51291546492478,0,Thursday,June,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.3850023333333333,0
546,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.16542700000000002,829,4634,5463,-1.2669099340840306,0.99999,11.51291546492478,0,Friday,June,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,1,0.39333,0
547,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161081,1455,4232,5687,-1.2794418593301842,0.99999,11.51291546492478,0,Saturday,June,Fall,Clear,Hot,High,Breezy,Registered,1.0,Weekend,1,0.334223,0
548,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.16853900000000002,1421,4110,5531,-1.2580540762384023,0.99999,11.51291546492478,0,Sunday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,0,0.3761813333333333,0
549,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195277,904,5323,6227,-1.1856182938558733,0.99999,11.51291546492478,0,Monday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.379769,0
550,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126247,1052,5608,6660,-1.3879212863925914,0.99999,11.51291546492478,0,Tuesday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.38750100000000004,0
551,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13496,2562,4841,7403,-1.359293911890308,0.99999,11.51291546492478,0,Wednesday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Holiday,0,0.37181900000000007,0
552,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.19403900000000002,1405,4836,6241,-1.1888393092844218,0.99999,11.51291546492478,0,Thursday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.391848,0
553,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146152,1366,4841,6207,-1.3240635181184555,0.99999,11.51291546492478,0,Friday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,1,0.4104493333333333,0
554,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.16356400000000001,1448,3392,4840,-1.2722581481031605,0.99999,11.51291546492478,0,Saturday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,1,0.4020066666666666,0
555,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125639,1203,3469,4672,-1.3899614441524328,0.99999,11.51291546492478,0,Sunday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,0,0.3743703333333333,0
556,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180985,998,5571,6569,-1.2235598959562428,0.99999,11.51291546492478,0,Monday,July,Fall,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.2821716666666667,0
557,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.15174700000000002,954,5336,6290,-1.3070415734972758,0.99999,11.51291546492478,0,Tuesday,July,Fall,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.3005286666666666,0
558,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.15174300000000002,975,6289,7264,-1.3070536107420136,0.99999,11.51291546492478,0,Wednesday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.31053033333333335,0
559,2012-07-12,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146785,1032,6414,7446,-1.3221188219497568,0.99999,11.51291546492478,0,Thursday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.34648833333333334,0
560,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08086,1511,5988,7499,-1.5599656987836779,0.99999,11.51291546492478,0,Friday,July,Fall,Mist,Hot,Medium,Calm,Registered,1.0,Working Day,1,0.38832466666666665,0
561,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143689,2355,4614,6969,-1.331677522847936,0.99999,11.51291546492478,0,Saturday,July,Fall,Mist,Hot,High,Breezy,Registered,1.0,Weekend,1,0.2868256666666667,0
562,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.16667700000000002,1920,4111,6031,-1.2633411938549897,0.99999,11.51291546492478,0,Sunday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Weekend,0,0.2870796666666667,0
563,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164197,1088,5742,6830,-1.2704369875949915,0.99999,11.51291546492478,0,Monday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.31804533333333335,0
564,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114439,921,5865,6786,-1.4286254796837576,0.99999,11.51291546492478,0,Tuesday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.39935366666666666,0
565,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.13745200000000002,799,4914,5713,-1.3513059759138841,0.99999,11.51291546492478,0,Wednesday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.3595993333333333,0
566,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165439,888,5703,6591,-1.266875599410727,0.99999,11.51291546492478,0,Thursday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.3347146666666667,0
567,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.20897700000000002,747,5123,5870,-1.1507432569062996,0.99999,11.51291546492478,0,Friday,July,Fall,Mist,Hot,High,Windy,Registered,1.0,Working Day,1,0.20422966666666667,0
568,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.21331,1264,3195,4459,-1.139992511399078,0.99999,11.51291546492478,0,Saturday,July,Fall,Light Rain,Mild,High,Windy,Registered,1.0,Weekend,1,0.17236866666666664,0
569,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.0939308,2544,4866,7410,-1.5056211664920898,0.99999,11.51291546492478,0,Sunday,July,Fall,Mist,Hot,High,Calm,Registered,1.0,Weekend,0,0.2703564,0
570,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138693,1135,5831,6966,-1.3473595827234797,0.99999,11.51291546492478,0,Monday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.30293566666666666,0
571,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211464,1140,6452,7592,-1.1445569328089555,0.99999,11.51291546492478,0,Tuesday,July,Fall,Clear,Hot,High,Windy,Registered,1.0,Working Day,0,0.29478966666666667,0
572,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.16481,1383,6790,8173,-1.2686772733851808,0.99999,11.51291546492478,0,Wednesday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.3697856666666666,0
573,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.596667,0.284823,1036,5825,6861,-0.9783690905322658,0.99999,11.51291546492478,0,Thursday,July,Fall,Clear,Hot,Medium,Windy,Registered,1.0,Working Day,0,0.2983923333333333,0
574,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.153002,1259,5645,6904,-1.303274002341122,0.99999,11.51291546492478,0,Friday,July,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,1,0.34469400000000006,0
575,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15736,2234,4451,6685,-1.290329486694139,0.99999,11.51291546492478,0,Saturday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Weekend,1,0.32838,0
576,2012-07-29,3,1,7,0,0,0,1,0.721667,0.667933,0.62375,0.170406,2153,4444,6597,-1.2527869180772964,0.99999,11.51291546492478,0,Sunday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Weekend,0,0.30917033333333327,0
577,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153627,1040,6065,7105,-1.3014044557466102,0.99999,11.51291546492478,0,Monday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.3028186666666667,0
578,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165435,968,6248,7216,-1.266887044140141,0.99999,11.51291546492478,0,Tuesday,July,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.28124366666666667,0
579,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141189,1074,6506,7580,-1.339484299777546,0.99999,11.51291546492478,0,Wednesday,August,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.29960366666666666,0
580,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129364,983,6278,7261,-1.3775512233073692,0.99999,11.51291546492478,0,Thursday,August,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.3211843333333333,0
581,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.21580200000000002,1328,5847,7175,-1.1338672482534498,0.99999,11.51291546492478,0,Friday,August,Fall,Mist,Hot,High,Windy,Registered,1.0,Working Day,1,0.3025103333333333,0
582,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.25746800000000003,2345,4479,6824,-1.037034464481274,0.99999,11.51291546492478,0,Saturday,August,Fall,Clear,Hot,High,Windy,Registered,1.0,Weekend,1,0.30751066666666665,0
583,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290431,1707,3757,5464,-0.9667542011619796,0.99999,11.51291546492478,0,Sunday,August,Fall,Clear,Hot,High,Windy,Registered,1.0,Weekend,0,0.27541200000000005,0
584,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129364,1233,5780,7013,-1.3775512233073692,0.99999,11.51291546492478,0,Monday,August,Fall,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.3229896666666666,0
585,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116918,1278,5995,7273,-1.4198833586009298,0.99999,11.51291546492478,0,Tuesday,August,Fall,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.305055,0
586,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.11071,1263,6271,7534,-1.4419866766280263,0.99999,11.51291546492478,0,Wednesday,August,Fall,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.32212433333333335,0
587,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.15611,1196,6090,7286,-1.2940206899649598,0.99999,11.51291546492478,0,Thursday,August,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.32643533333333336,0
588,2012-08-10,3,1,8,0,5,1,2,0.715833,0.667942,0.715833,0.238823,1065,4721,5786,-1.0791385576967072,0.99999,11.51291546492478,0,Friday,August,Fall,Mist,Hot,High,Windy,Registered,1.0,Working Day,1,0.2537256666666667,0
589,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206489,2247,4052,6299,-1.1569752627159227,0.99999,11.51291546492478,0,Saturday,August,Fall,Mist,Hot,High,Windy,Registered,1.0,Weekend,1,0.25103133333333333,0
590,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.12252199999999999,2182,4362,6544,-1.4005123028517783,0.99999,11.51291546492478,0,Sunday,August,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Weekend,0,0.34929799999999994,0
591,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136222,1207,5676,6883,-1.3552379852973313,0.99999,11.51291546492478,0,Monday,August,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.34639799999999993,0
592,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169168,1128,5656,6784,-1.2562757582451205,0.99999,11.51291546492478,0,Tuesday,August,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.29027733333333333,0
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.16978100000000002,1198,6149,7347,-1.2545463890943116,0.99999,11.51291546492478,0,Wednesday,August,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.3057676666666667,0
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.14180600000000002,1338,6267,7605,-1.3375501285096536,0.99999,11.51291546492478,0,Thursday,August,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.3527313333333333,0
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.23136400000000001,1483,5665,7148,-1.096519591950358,0.99999,11.51291546492478,0,Friday,August,Fall,Clear,Hot,Medium,Windy,Registered,1.0,Working Day,1,0.30704533333333334,0
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177877,2827,5038,7865,-1.232040497667291,0.99999,11.51291546492478,0,Saturday,August,Fall,Clear,Hot,High,Breezy,Registered,1.0,Weekend,1,0.29904099999999995,0
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08646,1208,3341,4549,-1.536097166507527,0.99999,11.51291546492478,0,Sunday,August,Fall,Mist,Hot,High,Calm,Registered,1.0,Weekend,0,0.27923533333333334,0
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.12998900000000002,1026,5504,6530,-1.3754895153332518,0.99999,11.51291546492478,0,Monday,August,Fall,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.25722566666666663,0
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.07278079999999999,1081,5925,7006,-1.596169928518618,0.99999,11.51291546492478,0,Tuesday,August,Fall,Clear,Hot,High,Calm,Registered,1.0,Working Day,0,0.30087873333333337,0
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702933,1094,6281,7375,-1.6077862870461537,0.99999,11.51291546492478,0,Wednesday,August,Fall,Clear,Hot,High,Calm,Registered,1.0,Working Day,0,0.3067079,0
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0846058,1363,6402,7765,-1.5438974232769933,0.99999,11.51291546492478,0,Thursday,August,Fall,Clear,Hot,High,Calm,Registered,1.0,Working Day,0,0.3251314,0
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.07215579999999999,1325,6257,7582,-1.5990665112592468,0.99999,11.51291546492478,0,Friday,August,Fall,Mist,Hot,High,Calm,Registered,1.0,Working Day,1,0.33844806666666666,0
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244418,1829,4224,6053,-1.066308217888368,0.99999,11.51291546492478,0,Saturday,August,Fall,Mist,Hot,High,Windy,Registered,1.0,Weekend,1,0.2347773333333333,0
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.22886800000000002,1483,3772,5255,-1.1024087739846022,0.99999,11.51291546492478,0,Sunday,August,Fall,Mist,Hot,High,Windy,Registered,1.0,Weekend,0,0.19287733333333335,0
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128743,989,5928,6917,-1.3796055086702819,0.99999,11.51291546492478,0,Monday,August,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.281391,0
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.19093500000000002,935,6105,7040,-1.1969684294747487,0.99999,11.51291546492478,0,Tuesday,August,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.3057993333333333,0
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.11257199999999999,1177,6520,7697,-1.4352827089504168,0.99999,11.51291546492478,0,Wednesday,August,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,0,0.340115,0
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.07712669999999999,1172,6541,7713,-1.5764191767789077,0.99999,11.51291546492478,0,Thursday,August,Fall,Clear,Hot,Medium,Calm,Registered,1.0,Working Day,0,0.34637443333333334,0
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168543,1433,5917,7350,-1.2580427551391373,0.99999,11.51291546492478,0,Friday,August,Fall,Clear,Hot,Medium,Breezy,Registered,1.0,Working Day,1,0.33604133333333336,0
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.11319699999999999,2352,3788,6140,-1.4330469894199138,0.99999,11.51291546492478,0,Saturday,September,Fall,Mist,Hot,High,Breezy,Registered,1.0,Weekend,1,0.33393433333333333,0
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640808,2613,3197,5810,-1.6378896948023252,0.99999,11.51291546492478,0,Sunday,September,Fall,Mist,Hot,High,Calm,Registered,1.0,Weekend,0,0.2725287333333334,0
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.15113100000000002,1965,4069,6034,-1.3088974980224442,0.99999,11.51291546492478,0,Monday,September,Fall,Clear,Hot,High,Breezy,Registered,1.0,Holiday,0,0.25517866666666666,0
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236331,867,5997,6864,-1.0849096956587692,0.99999,11.51291546492478,0,Tuesday,September,Fall,Clear,Hot,High,Windy,Registered,1.0,Working Day,0,0.24483399999999997,0
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187818,832,6280,7112,-1.2052096750910213,0.99999,11.51291546492478,0,Wednesday,September,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,0,0.26919966666666667,0
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142431,611,5592,6203,-1.3355958855574135,0.99999,11.51291546492478,0,Thursday,September,Fall,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.24793966666666667,0
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171656,1045,6459,7504,-1.2492792538671238,0.99999,11.51291546492478,0,Friday,September,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,1,0.2651423333333333,0
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.28111400000000003,1557,4419,5976,-0.9861244859627997,0.99999,11.51291546492478,0,Saturday,September,Fall,Mist,Hot,High,Windy,Registered,1.0,Weekend,1,0.19296199999999997,0
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224506,2570,5657,8227,-1.1127914662565874,0.99999,11.51291546492478,0,Sunday,September,Fall,Clear,Hot,Medium,Windy,Registered,1.0,Weekend,0,0.2793313333333333,0
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.25872300000000004,1118,6407,7525,-1.0342653861633948,0.99999,11.51291546492478,0,Monday,September,Fall,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.27362,0
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920642,1070,6697,7767,-1.5130989083102486,0.99999,11.51291546492478,0,Tuesday,September,Fall,Clear,Mild,Medium,Calm,Registered,1.0,Working Day,0,0.3218119333333333,0
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131856,1050,6820,7870,-1.369365053893741,0.99999,11.51291546492478,0,Wednesday,September,Fall,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.29674266666666665,0
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827308,1054,6750,7804,-1.5518874293792202,0.99999,11.51291546492478,0,Thursday,September,Fall,Clear,Hot,High,Calm,Registered,1.0,Working Day,0,0.2975620666666667,0
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103873,1379,6630,8009,-1.4671846215358868,0.99999,11.51291546492478,0,Friday,September,Fall,Clear,Hot,High,Breezy,Registered,1.0,Working Day,1,0.28565333333333337,0
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247531,3160,5554,8714,-1.0592437581872414,0.99999,11.51291546492478,0,Saturday,September,Fall,Clear,Hot,Medium,Windy,Registered,1.0,Weekend,1,0.28637833333333335,0
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09019329999999999,2166,5167,7333,-1.5206833063215055,0.99999,11.51291546492478,0,Sunday,September,Fall,Clear,Mild,Medium,Calm,Registered,1.0,Weekend,0,0.3066022333333333,0
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151752,1022,5847,6869,-1.3070265272020611,0.99999,11.51291546492478,0,Monday,September,Fall,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.23149933333333336,0
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357597,371,3702,4073,-0.8367835698934318,0.99999,11.51291546492478,0,Tuesday,September,Fall,Mist,Hot,High,Windy,Registered,1.0,Working Day,0,0.13107866666666668,0
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.21518500000000002,788,6803,7591,-1.1353799502989668,0.99999,11.51291546492478,0,Wednesday,September,Fall,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.26688266666666666,0
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11817699999999999,939,6781,7720,-1.4154849745281664,0.99999,11.51291546492478,0,Thursday,September,Fall,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.27005233333333334,0
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.15423900000000001,1250,6917,8167,-1.2995780971578554,0.99999,11.51291546492478,0,Friday,September,Fall,Clear,Mild,High,Breezy,Registered,1.0,Working Day,1,0.258726,0
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283593,2512,5883,8395,-0.9809344046822642,0.99999,11.51291546492478,0,Saturday,September,Fall,Clear,Hot,High,Windy,Registered,1.0,Weekend,1,0.23991333333333334,0
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.22326800000000002,2454,5453,7907,-1.1157596659956093,0.99999,11.51291546492478,0,Sunday,September,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Weekend,0,0.2796053333333333,0
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142414,1001,6435,7436,-1.3356489746031497,0.99999,11.51291546492478,0,Monday,September,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.29294533333333334,0
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236331,845,6693,7538,-1.0849096956587692,0.99999,11.51291546492478,0,Tuesday,September,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.24788966666666667,0
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.24441000000000002,787,6946,7733,-1.066326440143332,0.99999,11.51291546492478,0,Wednesday,September,Winter,Clear,Hot,High,Windy,Registered,1.0,Working Day,0,0.25325233333333336,0
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134352,751,6642,7393,-1.361255867080455,0.99999,11.51291546492478,0,Thursday,September,Winter,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.27493833333333334,0
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164189,1045,6370,7415,-1.2704599782229662,0.99999,11.51291546492478,0,Friday,September,Winter,Mist,Hot,High,Breezy,Registered,1.0,Working Day,1,0.2549926666666667,0
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227614,2589,5966,8555,-1.1053816893358948,0.99999,11.51291546492478,0,Saturday,September,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Weekend,1,0.257323,0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134968,2015,4874,6889,-1.3592681311491317,0.99999,11.51291546492478,0,Sunday,September,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,0,0.2694553333333333,0
